GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
34007,Female,Lung,01yr,262041,198,54.3,46.9,62.7,147721,154,60.4,51.1,71.4,52384,29,44.5,29.6,64.8,45128,,,,,16217,,,,,591,,,,,Camden County,County
34009,Female,Lung,01yr,47171,57,59.4,44.2,80.1,40900,56,62.5,46.2,85.6,2001,,,,,3589,,,,,590,,,,,91,,,,,Cape May County,County
34011,Female,Lung,01yr,73366,46,47.4,34.5,64.0,35533,38,56.6,39.7,80.7,13278,,,,,22814,,,,,1150,,,,,591,,,,,Cumberland County,County
34013,Female,Lung,01yr,414401,217,42.3,36.8,48.4,125199,91,44.7,35.7,55.6,168934,82,40.3,31.9,50.2,94268,33,42.0,28.5,59.3,24879,,,,,1121,,,,,Essex County,County
34015,Female,Lung,01yr,149790,114,54.5,44.8,65.9,117807,102,57.1,46.4,69.9,16936,,,,,9691,,,,,5068,,,,,288,,,,,Gloucester County,County
34017,Female,Lung,01yr,337404,115,30.1,24.8,36.3,97071,52,40.8,30.3,54.3,38812,19,43.2,25.8,68.3,145686,35,20.8,14.4,29.1,55145,,,,,690,,,,,Hudson County,County
34019,Female,Lung,01yr,63032,34,34.3,23.6,49.3,54033,33,35.6,24.4,52.0,1549,,,,,4325,,,,,3064,,,,,61,,,,,Hunterdon County,County
34021,Female,Lung,01yr,187675,115,43.6,35.9,52.7,92928,84,49.9,39.5,63.0,39282,23,46.2,28.9,70.7,32406,,,,,22677,,,,,382,,,,,Mercer County,County
34023,Female,Lung,01yr,417800,265,46.7,41.2,52.8,178599,209,60.3,52.2,69.7,43642,,,,,91467,23,32.6,20.2,49.2,103137,17,17.1,9.9,27.6,955,,,,,Middlesex County,County
34025,Female,Lung,01yr,317732,267,56.1,49.4,63.6,241061,228,56.9,49.6,65.3,23423,,,,,34117,,,,,18730,,,,,401,,,,,Monmouth County,County
34027,Female,Lung,01yr,249924,161,42.5,36.1,49.9,179021,145,45.7,38.4,54.3,8940,,,,,33627,,,,,28042,,,,,294,,,,,Morris County,County
34029,Female,Lung,01yr,313896,371,65.6,58.8,73.1,267844,349,67.4,60.1,75.5,10472,,,,,28415,,,,,6858,,,,,307,,,,,Ocean County,County
34031,Female,Lung,01yr,256949,139,41.5,34.9,49.2,104761,94,50.9,40.9,63.3,28377,19,54.3,32.6,86.1,108710,23,25.8,16.2,38.8,14590,,,,,511,,,,,Passaic County,County
34033,Female,Lung,01yr,31838,30,64.3,42.2,95.0,23765,27,68.4,44.0,104.3,4703,,,,,2841,,,,,424,,,,,105,,,,,Salem County,County
34035,Female,Lung,01yr,168004,99,42.0,34.0,51.6,94122,81,48.0,37.6,61.2,16839,,,,,24530,,,,,32270,,,,,243,,,,,Somerset County,County
34037,Female,Lung,01yr,70685,48,44.1,32.3,59.7,60724,45,45.3,32.7,62.1,1685,,,,,6477,,,,,1702,,,,,97,,,,,Sussex County,County
34039,Female,Lung,01yr,284440,129,34.6,28.8,41.4,112933,79,39.6,31.1,50.2,63761,27,33.7,22.1,49.6,90430,20,27.4,16.5,42.5,16876,,,,,440,,,,,Union County,County
34041,Female,Lung,01yr,53693,59,69.5,52.8,91.0,43849,54,70.0,52.5,93.4,2854,,,,,5290,,,,,1620,,,,,80,,,,,Warren County,County
34001,Male,Lung,01yr,127591,130,77.7,64.7,92.9,72550,97,81.8,65.9,101.2,18727,18,87.9,51.4,141.4,25542,,,,,10446,,,,,326,,,,,Atlantic County,County
34003,Male,Lung,01yr,452666,272,48.0,42.4,54.2,254183,213,53.5,46.4,61.6,25713,,,,,96215,,,,,76033,35,41.3,28.5,58.0,522,,,,,Bergen County,County
34005,Male,Lung,01yr,219202,159,58.2,49.3,68.4,147515,139,66.6,55.7,79.3,39110,,,,,19847,,,,,12204,,,,,526,,,,,Burlington County,County
34007,Male,Lung,01yr,244430,162,58.6,49.8,68.7,139392,129,66.1,54.9,79.2,45821,20,49.7,29.7,77.6,43918,,,,,14756,,,,,543,,,,,Camden County,County
34009,Male,Lung,01yr,44868,56,73.0,53.8,98.1,38148,51,65.7,48.1,90.2,2290,,,,,3863,,,,,479,,,,,88,,,,,Cape May County,County
34011,Male,Lung,01yr,76161,64,78.5,60.1,100.8,33531,52,94.8,70.3,126.9,16295,,,,,24755,,,,,1030,,,,,550,,,,,Cumberland County,County
34013,Male,Lung,01yr,384574,179,47.1,40.3,54.8,120089,72,42.3,33.0,53.8,145408,71,54.0,41.7,68.7,95745,26,44.3,27.9,65.9,22448,,,,,884,,,,,Essex County,County
34015,Male,Lung,01yr,141846,111,67.5,55.1,81.9,111902,103,72.4,58.7,88.6,15314,,,,,9809,,,,,4565,,,,,256,,,,,Gloucester County,County
34017,Male,Lung,01yr,334987,129,45.8,38.1,54.6,102006,58,57.7,43.4,75.2,36091,,,,,141295,39,32.9,23.2,45.1,54873,20,51.9,31.2,81.0,722,,,,,Hudson County,County
34019,Male,Lung,01yr,61339,18,18.4,10.8,30.7,52346,17,18.2,10.5,31.4,1681,,,,,4369,,,,,2884,,,,,59,,,,,Hunterdon County,County
34021,Male,Lung,01yr,179755,105,53.5,43.5,65.1,87362,70,52.9,40.9,67.8,34790,22,74.0,45.4,113.2,35418,,,,,21830,,,,,355,,,,,Mercer County,County
34023,Male,Lung,01yr,407262,230,50.8,44.3,58.0,171021,169,61.0,51.9,71.5,40714,21,72.0,42.6,112.4,90641,22,40.4,24.2,62.4,103991,17,19.1,10.8,31.0,895,,,,,Middlesex County,County
34025,Male,Lung,01yr,301063,247,64.6,56.5,73.5,227903,211,64.8,56.1,74.7,20706,,,,,34813,,,,,17268,,,,,373,,,,,Monmouth County,County
34027,Male,Lung,01yr,241921,133,44.2,36.9,52.7,171731,113,45.1,37.0,54.7,8621,,,,,34520,,,,,26777,,,,,272,,,,,Morris County,County
34029,Male,Lung,01yr,293290,353,78.9,70.8,87.8,247768,338,82.2,73.5,91.8,9946,,,,,29403,,,,,5845,,,,,328,,,,,Ocean County,County
34031,Male,Lung,01yr,244877,123,46.9,38.8,56.3,100392,75,52.0,40.6,66.0,23939,17,71.3,40.6,116.1,106619,23,30.1,18.6,45.7,13457,,,,,470,,,,,Passaic County,County
34033,Male,Lung,01yr,30547,32,72.6,49.2,104.7,22626,27,72.1,47.1,108.7,4224,,,,,3247,,,,,330,,,,,120,,,,,Salem County,County
34035,Male,Lung,01yr,160930,75,39.5,30.9,50.0,88991,63,44.6,34.1,58.2,15693,,,,,25531,,,,,30464,,,,,251,,,,,Somerset County,County
34037,Male,Lung,01yr,69803,58,63.2,47.2,83.4,59919,57,67.3,50.1,89.2,1873,,,,,6427,,,,,1486,,,,,98,,,,,Sussex County,County
34039,Male,Lung,01yr,271901,102,35.7,28.9,43.5,108839,57,35.0,26.3,46.1,55491,27,52.4,34.0,76.9,92122,,,,,15057,,,,,392,,,,,Union County,County
34041,Male,Lung,01yr,51574,49,72.5,53.2,97.2,41643,47,75.7,54.9,103.0,2860,,,,,5406,,,,,1599,,,,,66,,,,,Warren County,County
34001,Both,CRC,01yr,263670,136,38.2,31.8,45.5,149746,97,38.1,30.5,47.5,40389,19,40.7,24.2,64.8,51129,,,,,21747,,,,,659,,,,,Atlantic County,County
34003,Both,CRC,01yr,932202,467,37.6,34.2,41.3,520677,320,39.3,34.9,44.3,54482,23,35.3,22.1,53.7,195997,59,36.1,27.2,47.0,159901,57,30.1,22.6,39.3,1145,,,,,Bergen County,County
34005,Both,CRC,01yr,445349,245,42.7,37.3,48.6,301146,183,42.3,36.1,49.4,79594,42,47.2,33.8,64.4,38006,,,,,25522,,,,,1081,,,,,Burlington County,County
34007,Both,CRC,01yr,506471,260,42.2,37.1,47.8,287113,180,41.8,35.7,48.8,98205,45,44.5,32.2,59.9,89046,25,44.7,28.1,66.8,30973,,,,,1134,,,,,Camden County,County
34009,Both,CRC,01yr,92039,78,47.9,37.0,61.7,79048,73,49.8,37.7,65.5,4291,,,,,7452,,,,,1069,,,,,179,,,,,Cape May County,County
34011,Both,CRC,01yr,149527,81,45.7,36.1,57.1,69064,55,49.2,36.4,65.8,29573,,,,,47569,,,,,2180,,,,,1141,,,,,Cumberland County,County
34013,Both,CRC,01yr,798975,361,40.5,36.3,44.9,245288,144,38.7,32.3,46.1,314342,152,46.5,39.2,54.7,190013,47,29.3,21.3,39.4,47327,,,,,2005,,,,,Essex County,County
34015,Both,CRC,01yr,291636,168,47.1,40.1,55.1,229709,142,47.3,39.6,56.2,32250,,,,,19500,,,,,9633,,,,,544,,,,,Gloucester County,County
34017,Both,CRC,01yr,672391,257,37.9,33.3,42.9,199077,96,42.4,34.2,52.2,74903,36,52.3,36.4,72.8,286981,86,29.6,23.6,36.6,110018,32,31.8,21.3,45.8,1412,,,,,Hudson County,County
34019,Both,CRC,01yr,124371,60,33.3,25.0,43.9,106379,56,33.0,24.4,44.2,3230,,,,,8694,,,,,5948,,,,,120,,,,,Hunterdon County,County
34021,Both,CRC,01yr,367430,145,32.2,27.1,38.1,180290,92,32.7,26.1,40.8,74072,28,34.1,22.5,49.8,67824,,,,,44507,,,,,737,,,,,Mercer County,County
34023,Both,CRC,01yr,825062,375,37.4,33.7,41.5,349620,238,41.6,36.0,47.9,84356,29,33.2,21.8,48.4,182108,46,35.8,25.7,48.3,207128,58,29.2,22.0,38.0,1850,,,,,Middlesex County,County
34025,Both,CRC,01yr,618795,312,37.3,33.1,41.9,468964,263,38.0,33.3,43.2,44129,24,42.8,27.3,64.7,68930,,,,,35998,,,,,774,,,,,Monmouth County,County
34027,Both,CRC,01yr,491845,259,38.7,34.0,43.9,350752,213,39.0,33.7,45.0,17561,,,,,68147,21,41.9,24.8,65.4,54819,,,,,566,,,,,Morris County,County
34029,Both,CRC,01yr,607186,406,45.1,40.5,50.1,515612,368,44.3,39.4,49.5,20418,,,,,57818,20,44.9,27.2,69.4,12703,,,,,635,,,,,Ocean County,County
34031,Both,CRC,01yr,501826,229,41.1,35.8,46.9,205153,136,45.4,37.7,54.5,52316,25,47.1,30.2,70.0,215329,55,28.5,21.3,37.4,28047,,,,,981,,,,,Passaic County,County
34033,Both,CRC,01yr,62385,35,44.1,30.1,62.7,46391,28,42.5,27.3,63.8,8927,,,,,6088,,,,,754,,,,,225,,,,,Salem County,County
34035,Both,CRC,01yr,328934,165,38.8,33.0,45.5,183113,117,40.8,33.3,49.9,32532,16,45.1,25.2,74.8,50061,,,,,62734,,,,,494,,,,,Somerset County,County
34037,Both,CRC,01yr,140488,89,47.0,37.4,58.6,120643,81,47.7,37.4,60.2,3558,,,,,12904,,,,,3188,,,,,195,,,,,Sussex County,County
34039,Both,CRC,01yr,556341,243,37.8,33.1,43.0,221772,133,39.8,32.9,47.8,119252,58,44.4,33.5,57.7,182552,40,28.9,20.3,39.7,31933,,,,,832,,,,,Union County,County
34041,Both,CRC,01yr,105267,63,43.4,32.9,56.4,85492,56,43.3,32.2,57.7,5714,,,,,10696,,,,,3219,,,,,146,,,,,Warren County,County
34001,Female,CRC,01yr,136079,61,32.4,24.5,42.4,77196,44,32.9,23.3,46.0,21662,,,,,25587,,,,,11301,,,,,333,,,,,Atlantic County,County
34003,Female,CRC,01yr,479536,220,32.2,27.9,37.0,266494,156,35.4,29.6,42.2,28769,17,44.1,25.3,72.7,99782,25,26.2,16.8,38.8,83868,18,17.4,10.2,28.0,623,,,,,Bergen County,County
34005,Female,CRC,01yr,226147,110,35.0,28.5,42.7,153631,80,32.9,25.6,41.9,40484,19,39.4,23.4,62.7,18159,,,,,13318,,,,,555,,,,,Burlington County,County
34007,Female,CRC,01yr,262041,112,33.0,27.0,40.0,147721,79,34.4,26.7,43.8,52384,20,34.1,20.6,53.3,45128,,,,,16217,,,,,591,,,,,Camden County,County
34009,Female,CRC,01yr,47171,39,42.1,29.2,60.8,40900,36,42.4,28.6,63.3,2001,,,,,3589,,,,,590,,,,,91,,,,,Cape May County,County
34011,Female,CRC,01yr,73366,40,42.1,29.8,58.1,35533,27,44.6,28.5,68.7,13278,,,,,22814,,,,,1150,,,,,591,,,,,Cumberland County,County
34013,Female,CRC,01yr,414401,175,34.3,29.3,40.0,125199,73,34.7,26.4,45.0,168934,80,41.8,33.0,52.3,94268,,,,,24879,,,,,1121,,,,,Essex County,County
34015,Female,CRC,01yr,149790,85,42.2,33.5,52.7,117807,75,43.7,34.1,55.5,16936,,,,,9691,,,,,5068,,,,,288,,,,,Gloucester County,County
34017,Female,CRC,01yr,337404,137,37.5,31.4,44.5,97071,52,45.8,33.8,60.9,38812,24,60.9,38.8,91.1,145686,41,25.0,17.9,34.1,55145,16,30.8,17.2,51.2,690,,,,,Hudson County,County
34019,Female,CRC,01yr,63032,28,26.0,17.0,39.2,54033,27,26.6,17.3,40.9,1549,,,,,4325,,,,,3064,,,,,61,,,,,Hunterdon County,County
34021,Female,CRC,01yr,187675,57,22.6,17.0,29.6,92928,38,25.1,17.3,35.8,39282,,,,,32406,,,,,22677,,,,,382,,,,,Mercer County,County
34023,Female,CRC,01yr,417800,172,31.9,27.2,37.2,178599,109,34.7,27.9,43.1,43642,17,34.0,19.5,55.4,91467,23,33.2,20.7,50.0,103137,21,21.6,13.3,33.2,955,,,,,Middlesex County,County
34025,Female,CRC,01yr,317732,139,30.5,25.4,36.4,241061,115,29.7,24.2,36.3,23423,,,,,34117,,,,,18730,,,,,401,,,,,Monmouth County,County
34027,Female,CRC,01yr,249924,126,33.8,28.0,40.6,179021,105,33.7,27.3,41.4,8940,,,,,33627,,,,,28042,,,,,294,,,,,Morris County,County
34029,Female,CRC,01yr,313896,208,40.5,34.6,47.1,267844,195,40.9,34.7,48.0,10472,,,,,28415,,,,,6858,,,,,307,,,,,Ocean County,County
34031,Female,CRC,01yr,256949,101,33.1,26.8,40.5,104761,62,37.6,28.1,49.8,28377,,,,,108710,24,22.0,14.0,32.9,14590,,,,,511,,,,,Passaic County,County
34033,Female,CRC,01yr,31838,21,50.0,30.2,78.8,23765,20,59.9,35.3,96.9,4703,,,,,2841,,,,,424,,,,,105,,,,,Salem County,County
34035,Female,CRC,01yr,168004,69,31.1,24.0,39.8,94122,53,36.6,26.5,49.7,16839,,,,,24530,,,,,32270,,,,,243,,,,,Somerset County,County
34037,Female,CRC,01yr,70685,39,38.8,27.2,54.3,60724,34,38.6,26.2,55.8,1685,,,,,6477,,,,,1702,,,,,97,,,,,Sussex County,County
34039,Female,CRC,01yr,284440,128,36.4,30.2,43.6,112933,64,34.8,26.2,45.7,63761,28,35.9,23.7,52.6,90430,31,39.6,26.6,56.5,16876,,,,,440,,,,,Union County,County
34041,Female,CRC,01yr,53693,28,36.7,23.7,55.0,43849,22,32.2,19.3,51.9,2854,,,,,5290,,,,,1620,,,,,80,,,,,Warren County,County
34001,Male,CRC,01yr,127591,75,45.2,35.2,57.2,72550,53,44.7,33.0,60.1,18727,,,,,25542,,,,,10446,,,,,326,,,,,Atlantic County,County
34003,Male,CRC,01yr,452666,247,44.0,38.5,50.0,254183,164,43.6,36.9,51.3,25713,,,,,96215,34,52.2,34.9,74.4,76033,39,45.0,31.7,62.1,522,,,,,Bergen County,County
34005,Male,CRC,01yr,219202,135,52.0,43.4,61.9,147515,103,53.3,43.2,65.3,39110,23,59.2,37.0,89.9,19847,,,,,12204,,,,,526,,,,,Burlington County,County
34007,Male,CRC,01yr,244430,148,53.9,45.3,63.6,139392,101,51.4,41.6,63.1,45821,25,59.2,37.8,88.2,43918,16,58.8,31.6,98.1,14756,,,,,543,,,,,Camden County,County
34009,Male,CRC,01yr,44868,39,53.8,36.8,77.1,38148,37,57.7,38.4,84.8,2290,,,,,3863,,,,,479,,,,,88,,,,,Cape May County,County
34011,Male,CRC,01yr,76161,41,49.1,35.0,67.1,33531,28,54.6,35.5,82.1,16295,,,,,24755,,,,,1030,,,,,550,,,,,Cumberland County,County
34013,Male,CRC,01yr,384574,186,48.6,41.6,56.3,120089,71,43.4,33.6,55.4,145408,72,54.8,42.3,69.7,95745,34,48.3,32.1,69.3,22448,,,,,884,,,,,Essex County,County
34015,Male,CRC,01yr,141846,83,52.3,41.3,65.4,111902,67,50.8,38.9,65.4,15314,,,,,9809,,,,,4565,,,,,256,,,,,Gloucester County,County
34017,Male,CRC,01yr,334987,120,39.3,32.4,47.2,102006,44,40.8,29.3,55.4,36091,,,,,141295,45,36.7,26.6,49.4,54873,16,34.5,18.7,58.3,722,,,,,Hudson County,County
34019,Male,CRC,01yr,61339,32,40.7,27.1,59.4,52346,29,39.3,25.4,59.2,1681,,,,,4369,,,,,2884,,,,,59,,,,,Hunterdon County,County
34021,Male,CRC,01yr,179755,88,44.5,35.5,55.1,87362,54,43.2,32.2,57.3,34790,,,,,35418,,,,,21830,,,,,355,,,,,Mercer County,County
34023,Male,CRC,01yr,407262,203,43.8,37.8,50.4,171021,129,49.7,40.9,60.1,40714,,,,,90641,23,36.4,22.0,56.1,103991,37,36.8,25.6,51.3,895,,,,,Middlesex County,County
34025,Male,CRC,01yr,301063,173,45.4,38.7,53.1,227903,148,47.6,39.9,56.4,20706,,,,,34813,,,,,17268,,,,,373,,,,,Monmouth County,County
34027,Male,CRC,01yr,241921,133,43.8,36.5,52.2,171731,108,44.3,35.9,54.1,8621,,,,,34520,,,,,26777,,,,,272,,,,,Morris County,County
34029,Male,CRC,01yr,293290,198,50.4,43.3,58.4,247768,173,48.1,40.8,56.4,9946,,,,,29403,,,,,5845,,,,,328,,,,,Ocean County,County
34031,Male,CRC,01yr,244877,128,50.7,42.1,60.5,100392,74,54.3,42.1,69.2,23939,,,,,106619,31,37.5,24.8,54.0,13457,,,,,470,,,,,Passaic County,County
34033,Male,CRC,01yr,30547,,,,,22626,,,,,4224,,,,,3247,,,,,330,,,,,120,,,,,Salem County,County
34035,Male,CRC,01yr,160930,96,49.5,39.8,60.9,88991,64,46.9,35.6,61.3,15693,,,,,25531,,,,,30464,,,,,251,,,,,Somerset County,County
34037,Male,CRC,01yr,69803,50,56.0,40.9,75.2,59919,47,57.9,41.8,78.9,1873,,,,,6427,,,,,1486,,,,,98,,,,,Sussex County,County
34039,Male,CRC,01yr,271901,115,40.1,32.9,48.4,108839,69,45.0,34.6,58.0,55491,30,58.6,39.0,84.5,92122,,,,,15057,,,,,392,,,,,Union County,County
34041,Male,CRC,01yr,51574,35,53.0,36.5,74.9,41643,34,57.1,38.9,82.0,2860,,,,,5406,,,,,1599,,,,,66,,,,,Warren County,County
34001,Both,Urinary,01yr,263670,93,24.7,19.9,30.4,149746,80,29.1,23.0,37.0,40389,,,,,51129,,,,,21747,,,,,659,,,,,Atlantic County,County
34003,Both,Urinary,01yr,932202,272,21.1,18.6,23.9,520677,220,24.3,21.1,27.9,54482,,,,,195997,17,11.7,6.7,18.8,159901,,,,,1145,,,,,Bergen County,County
34005,Both,Urinary,01yr,445349,135,22.4,18.8,26.7,301146,114,24.3,19.9,29.4,79594,,,,,38006,,,,,25522,,,,,1081,,,,,Burlington County,County
34007,Both,Urinary,01yr,506471,130,20.8,17.3,24.8,287113,108,24.6,20.0,30.0,98205,,,,,89046,,,,,30973,,,,,1134,,,,,Camden County,County
34009,Both,Urinary,01yr,92039,41,24.6,17.0,35.1,79048,38,23.7,16.1,34.9,4291,,,,,7452,,,,,1069,,,,,179,,,,,Cape May County,County
34011,Both,Urinary,01yr,149527,43,23.5,16.9,31.9,69064,30,24.2,16.1,36.1,29573,,,,,47569,,,,,2180,,,,,1141,,,,,Cumberland County,County
34013,Both,Urinary,01yr,798975,148,16.6,14.0,19.6,245288,91,24.2,19.3,30.1,314342,33,9.6,6.6,13.6,190013,,,,,47327,,,,,2005,,,,,Essex County,County
34015,Both,Urinary,01yr,291636,70,19.0,14.7,24.3,229709,59,18.6,14.1,24.4,32250,,,,,19500,,,,,9633,,,,,544,,,,,Gloucester County,County
34017,Both,Urinary,01yr,672391,90,14.1,11.3,17.4,199077,42,19.7,14.1,26.9,74903,,,,,286981,32,11.7,8.0,16.6,110018,,,,,1412,,,,,Hudson County,County
34019,Both,Urinary,01yr,124371,42,23.5,16.9,32.3,106379,39,23.6,16.7,33.1,3230,,,,,8694,,,,,5948,,,,,120,,,,,Hunterdon County,County
34021,Both,Urinary,01yr,367430,93,20.5,16.5,25.2,180290,72,23.6,18.4,30.3,74072,,,,,67824,,,,,44507,,,,,737,,,,,Mercer County,County
34023,Both,Urinary,01yr,825062,203,20.1,17.4,23.2,349620,155,25.0,21.1,29.6,84356,,,,,182108,18,14.9,8.6,23.8,207128,,,,,1850,,,,,Middlesex County,County
34025,Both,Urinary,01yr,618795,230,26.0,22.7,29.8,468964,216,29.0,25.2,33.4,44129,,,,,68930,,,,,35998,,,,,774,,,,,Monmouth County,County
34027,Both,Urinary,01yr,491845,158,23.1,19.6,27.2,350752,137,24.6,20.5,29.4,17561,,,,,68147,,,,,54819,,,,,566,,,,,Morris County,County
34029,Both,Urinary,01yr,607186,279,27.4,24.1,31.0,515612,249,26.5,23.2,30.3,20418,,,,,57818,,,,,12703,,,,,635,,,,,Ocean County,County
34031,Both,Urinary,01yr,501826,109,18.3,15.0,22.2,205153,73,21.9,17.0,27.9,52316,,,,,215329,18,10.4,6.0,16.5,28047,,,,,981,,,,,Passaic County,County
34033,Both,Urinary,01yr,62385,16,16.9,9.5,28.5,46391,,,,,8927,,,,,6088,,,,,754,,,,,225,,,,,Salem County,County
34035,Both,Urinary,01yr,328934,77,17.8,14.0,22.5,183113,62,19.5,14.9,25.6,32532,,,,,50061,,,,,62734,,,,,494,,,,,Somerset County,County
34037,Both,Urinary,01yr,140488,45,22.8,16.4,31.1,120643,40,22.6,15.9,31.6,3558,,,,,12904,,,,,3188,,,,,195,,,,,Sussex County,County
34039,Both,Urinary,01yr,556341,108,16.2,13.2,19.6,221772,79,21.7,17.1,27.5,119252,,,,,182552,,,,,31933,,,,,832,,,,,Union County,County
34041,Both,Urinary,01yr,105267,36,22.3,15.5,31.5,85492,35,23.7,16.4,34.0,5714,,,,,10696,,,,,3219,,,,,146,,,,,Warren County,County
34001,Female,Urinary,01yr,136079,21,10.4,6.4,16.4,77196,17,11.9,6.8,20.7,21662,,,,,25587,,,,,11301,,,,,333,,,,,Atlantic County,County
34003,Female,Urinary,01yr,479536,69,9.3,7.2,11.9,266494,52,9.9,7.2,13.5,28769,,,,,99782,,,,,83868,,,,,623,,,,,Bergen County,County
34005,Female,Urinary,01yr,226147,39,11.6,8.2,16.2,153631,30,11.7,7.8,17.4,40484,,,,,18159,,,,,13318,,,,,555,,,,,Burlington County,County
34007,Female,Urinary,01yr,262041,38,10.7,7.5,14.9,147721,31,11.9,8.0,17.6,52384,,,,,45128,,,,,16217,,,,,591,,,,,Camden County,County
34009,Female,Urinary,01yr,47171,,,,,40900,,,,,2001,,,,,3589,,,,,590,,,,,91,,,,,Cape May County,County
34011,Female,Urinary,01yr,73366,,,,,35533,,,,,13278,,,,,22814,,,,,1150,,,,,591,,,,,Cumberland County,County
34013,Female,Urinary,01yr,414401,35,6.9,4.8,9.7,125199,21,10.5,6.4,16.7,168934,,,,,94268,,,,,24879,,,,,1121,,,,,Essex County,County
34015,Female,Urinary,01yr,149790,19,9.3,5.5,14.9,117807,16,8.7,5.0,14.8,16936,,,,,9691,,,,,5068,,,,,288,,,,,Gloucester County,County
34017,Female,Urinary,01yr,337404,21,5.8,3.6,9.0,97071,,,,,38812,,,,,145686,,,,,55145,,,,,690,,,,,Hudson County,County
34019,Female,Urinary,01yr,63032,,,,,54033,,,,,1549,,,,,4325,,,,,3064,,,,,61,,,,,Hunterdon County,County
34021,Female,Urinary,01yr,187675,20,7.6,4.6,12.0,92928,,,,,39282,,,,,32406,,,,,22677,,,,,382,,,,,Mercer County,County
34023,Female,Urinary,01yr,417800,57,9.8,7.4,12.9,178599,42,12.3,8.6,17.5,43642,,,,,91467,,,,,103137,,,,,955,,,,,Middlesex County,County
34025,Female,Urinary,01yr,317732,60,11.8,8.9,15.4,241061,60,14.1,10.7,18.5,23423,,,,,34117,,,,,18730,,,,,401,,,,,Monmouth County,County
34027,Female,Urinary,01yr,249924,32,8.4,5.7,12.2,179021,29,9.3,6.1,14.1,8940,,,,,33627,,,,,28042,,,,,294,,,,,Morris County,County
34029,Female,Urinary,01yr,313896,86,15.1,11.9,19.0,267844,78,15.0,11.7,19.3,10472,,,,,28415,,,,,6858,,,,,307,,,,,Ocean County,County
34031,Female,Urinary,01yr,256949,28,8.3,5.5,12.1,104761,16,8.3,4.5,14.7,28377,,,,,108710,,,,,14590,,,,,511,,,,,Passaic County,County
34033,Female,Urinary,01yr,31838,,,,,23765,,,,,4703,,,,,2841,,,,,424,,,,,105,,,,,Salem County,County
34035,Female,Urinary,01yr,168004,20,8.9,5.4,14.2,94122,18,11.2,6.5,19.1,16839,,,,,24530,,,,,32270,,,,,243,,,,,Somerset County,County
34037,Female,Urinary,01yr,70685,,,,,60724,,,,,1685,,,,,6477,,,,,1702,,,,,97,,,,,Sussex County,County
34039,Female,Urinary,01yr,284440,30,8.0,5.4,11.6,112933,19,9.6,5.7,15.8,63761,,,,,90430,,,,,16876,,,,,440,,,,,Union County,County
34041,Female,Urinary,01yr,53693,,,,,43849,,,,,2854,,,,,5290,,,,,1620,,,,,80,,,,,Warren County,County
34001,Male,Urinary,01yr,127591,72,43.0,33.5,54.6,72550,63,51.0,39.0,66.6,18727,,,,,25542,,,,,10446,,,,,326,,,,,Atlantic County,County
34003,Male,Urinary,01yr,452666,203,36.6,31.7,42.2,254183,168,42.7,36.3,50.0,25713,,,,,96215,,,,,76033,,,,,522,,,,,Bergen County,County
34005,Male,Urinary,01yr,219202,96,36.8,29.7,45.2,147515,84,40.9,32.5,51.1,39110,,,,,19847,,,,,12204,,,,,526,,,,,Burlington County,County
34007,Male,Urinary,01yr,244430,92,34.1,27.3,42.0,139392,77,40.3,31.6,50.9,45821,,,,,43918,,,,,14756,,,,,543,,,,,Camden County,County
34009,Male,Urinary,01yr,44868,31,42.5,27.8,63.4,38148,29,41.4,26.6,63.9,2290,,,,,3863,,,,,479,,,,,88,,,,,Cape May County,County
34011,Male,Urinary,01yr,76161,29,36.4,24.2,52.6,33531,21,38.5,23.5,61.6,16295,,,,,24755,,,,,1030,,,,,550,,,,,Cumberland County,County
34013,Male,Urinary,01yr,384574,113,31.0,25.4,37.4,120089,70,42.9,33.2,54.8,145408,26,19.4,12.4,28.8,95745,,,,,22448,,,,,884,,,,,Essex County,County
34015,Male,Urinary,01yr,141846,51,31.6,23.2,42.0,111902,43,31.2,22.3,42.8,15314,,,,,9809,,,,,4565,,,,,256,,,,,Gloucester County,County
34017,Male,Urinary,01yr,334987,69,25.7,19.9,32.6,102006,35,37.5,25.9,52.6,36091,,,,,141295,24,21.2,13.4,31.5,54873,,,,,722,,,,,Hudson County,County
34019,Male,Urinary,01yr,61339,30,36.8,24.6,53.7,52346,27,35.2,23.0,52.9,1681,,,,,4369,,,,,2884,,,,,59,,,,,Hunterdon County,County
34021,Male,Urinary,01yr,179755,73,38.4,30.0,48.6,87362,60,46.8,35.5,61.0,34790,,,,,35418,,,,,21830,,,,,355,,,,,Mercer County,County
34023,Male,Urinary,01yr,407262,146,34.0,28.6,40.1,171021,113,42.5,34.9,51.7,40714,,,,,90641,,,,,103991,,,,,895,,,,,Middlesex County,County
34025,Male,Urinary,01yr,301063,170,44.8,38.1,52.3,227903,156,48.5,41.0,57.2,20706,,,,,34813,,,,,17268,,,,,373,,,,,Monmouth County,County
